ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
AGO,Angola,urban,Sanitation,2021,7.06444,1645702.25025,Open defecation
AGO,Angola,total,Drinking water,2021,10.47151,3616066.46576,Surface water
AGO,Angola,rural,Drinking water,2021,28.60336,3214117.39719,Surface water
AGO,Angola,urban,Drinking water,2021,1.72543,401948.91142,Surface water
AGO,Angola,total,Sanitation,2021,3.42045,1181164.05908,Unimproved
AGO,Angola,rural,Sanitation,2021,4.89903,550496.83383,Unimproved
AGO,Angola,urban,Sanitation,2021,2.70724,630666.90512,Unimproved
AGO,Angola,total,Drinking water,2021,12.95819,4474778.17781,Unimproved
AGO,Angola,rural,Drinking water,2021,24.44898,2747295.67111,Unimproved
AGO,Angola,urban,Drinking water,2021,7.41549,1727482.07309,Unimproved
AGO,Angola,total,Sanitation,2022,50.29514,17922686.26921,At least basic
AGO,Angola,rural,Sanitation,2022,23.54509,2678100.0525,At least basic
AGO,Angola,urban,Sanitation,2022,62.83659,15244586.54189,At least basic
AGO,Angola,total,Drinking water,2022,66.47633,23688858.51854,At least basic
AGO,Angola,rural,Drinking water,2022,35.34922,4020742.42851,At least basic
AGO,Angola,urban,Drinking water,2022,81.06992,19668116.52432,At least basic
AGO,Angola,total,Hygiene,2022,36.62757,13052244.0736,Basic service
AGO,Angola,rural,Hygiene,2022,19.14381,2177483.51366,Basic service
AGO,Angola,urban,Hygiene,2022,44.82463,10874760.79887,Basic service
AGO,Angola,total,Sanitation,2022,20.57643,7332418.34811,Limited service
AGO,Angola,rural,Sanitation,2022,6.03989,686997.44058,Limited service
AGO,Angola,urban,Sanitation,2022,27.39173,6645421.03674,Limited service
AGO,Angola,total,Drinking water,2022,10.95744,3904685.57111,Limited service
AGO,Angola,rural,Drinking water,2022,12.66076,1440078.54461,Limited service
AGO,Angola,urban,Drinking water,2022,10.15885,2464607.10535,Limited service
AGO,Angola,total,Sanitation,2022,25.72159,9165897.31321,Open defecation
AGO,Angola,rural,Sanitation,2022,65.51599,7452015.79976,Open defecation
AGO,Angola,urban,Sanitation,2022,7.06444,1713881.73666,Open defecation
AGO,Angola,total,Drinking water,2022,9.6398,3435145.46252,Surface water
AGO,Angola,rural,Drinking water,2022,27.28654,3103665.8546,Surface water
AGO,Angola,urban,Drinking water,2022,1.36632,331479.69447,Surface water
AGO,Angola,total,Sanitation,2022,3.40684,1214027.06946,Unimproved
AGO,Angola,rural,Sanitation,2022,4.89903,557232.70716,Unimproved
AGO,Angola,urban,Sanitation,2022,2.70724,656794.68472,Unimproved
AGO,Angola,total,Drinking water,2022,12.92644,4606339.44784,Unimproved
AGO,Angola,rural,Drinking water,2022,24.70348,2809859.17227,Unimproved
AGO,Angola,urban,Drinking water,2022,7.40491,1796480.67586,Unimproved
AGO,Angola,total,Drinking water,2023,67.22443,24704913.09167,At least basic
AGO,Angola,rural,Drinking water,2023,36.13139,4157686.64353,At least basic
AGO,Angola,urban,Drinking water,2023,81.39844,20547226.99497,At least basic
AGO,Angola,total,Hygiene,2023,36.78345,13517883.18756,Basic service
AGO,Angola,rural,Hygiene,2023,19.14381,2202903.62559,Basic service
AGO,Angola,urban,Hygiene,2023,44.82463,11314979.86205,Basic service
AGO,Angola,total,Drinking water,2023,11.05825,4063894.95959,Limited service
AGO,Angola,rural,Drinking water,2023,12.9409,1489126.80607,Limited service
AGO,Angola,urban,Drinking water,2023,10.20002,2574768.23388,Limited service
AGO,Angola,total,Drinking water,2023,8.82348,3242620.29247,Surface water
AGO,Angola,rural,Drinking water,2023,25.96973,2988370.30587,Surface water
AGO,Angola,urban,Drinking water,2023,1.00722,254250.02926,Surface water
AGO,Angola,total,Drinking water,2023,12.89385,4738477.65628,Unimproved
AGO,Angola,rural,Drinking water,2023,24.95798,2871947.24454,Unimproved
AGO,Angola,urban,Drinking water,2023,7.39432,1866530.7419,Unimproved
AGO,Angola,total,Drinking water,2024,67.96074,25747504.17834,At least basic
AGO,Angola,rural,Drinking water,2024,36.91357,4296057.66028,At least basic
AGO,Angola,urban,Drinking water,2024,81.72697,21451446.97035,At least basic
AGO,Angola,total,Hygiene,2024,36.93574,13993417.66297,Basic service
AGO,Angola,rural,Hygiene,2024,19.14381,2227986.42353,Basic service
AGO,Angola,urban,Hygiene,2024,44.82463,11765431.49078,Basic service
AGO,Angola,total,Drinking water,2024,11.15657,4226761.89162,Limited service
AGO,Angola,rural,Drinking water,2024,13.22105,1538686.09417,Limited service
AGO,Angola,urban,Drinking water,2024,10.24119,2688075.8286,Limited service
AGO,Angola,total,Drinking water,2024,8.02215,3039258.1878,Surface water
AGO,Angola,rural,Drinking water,2024,24.65291,2869143.29904,Surface water
AGO,Angola,urban,Drinking water,2024,0.64811,170114.82002,Surface water
AGO,Angola,total,Drinking water,2024,12.86054,4872324.74224,Unimproved
AGO,Angola,rural,Drinking water,2024,25.21248,2934266.9465,Unimproved
AGO,Angola,urban,Drinking water,2024,7.38373,1938058.38103,Unimproved
ALB,Albania,rural,Sanitation,2019,99.20259,1109627.70287,At least basic
ALB,Albania,rural,Drinking water,2019,93.39603,1044678.6178,At least basic
ALB,Albania,urban,Drinking water,2019,95.62078,1689105.58905,At least basic
ALB,Albania,total,Sanitation,2019,44.36979,1280072.96325,Basic service
ALB,Albania,urban,Sanitation,2019,51.84749,915866.64723,Basic service
ALB,Albania,total,Drinking water,2019,24.09237,695067.25718,Basic service
ALB,Albania,total,Sanitation,2019,0.66342,19139.85831,Limited service
ALB,Albania,rural,Sanitation,2019,0.79741,8919.39713,Limited service
ALB,Albania,urban,Sanitation,2019,0.57858,10220.46109,Limited service
ALB,Albania,total,Drinking water,2019,2.21669,63951.65034,Limited service
ALB,Albania,rural,Drinking water,2019,2.89935,32430.65057,Limited service
ALB,Albania,urban,Drinking water,2019,1.78441,31520.99938,Limited service
ALB,Albania,total,Sanitation,2019,0,0,Open defecation
ALB,Albania,rural,Sanitation,2019,0,0,Open defecation
ALB,Albania,urban,Sanitation,2019,0,0,Open defecation
ALB,Albania,total,Drinking water,2019,0,0,Surface water
ALB,Albania,rural,Drinking water,2019,0,0,Surface water
ALB,Albania,urban,Drinking water,2019,0,0,Surface water
ALB,Albania,total,Sanitation,2019,54.81327,1581368.3979,Safely managed service
ALB,Albania,urban,Sanitation,2019,47.32322,835947.07615,Safely managed service
ALB,Albania,total,Drinking water,2019,70.66585,2038716.95272,Safely managed service
ALB,Albania,total,Sanitation,2019,0.15351,4428.73292,Unimproved
ALB,Albania,rural,Sanitation,2019,0,0,Unimproved
ALB,Albania,urban,Sanitation,2019,0.25071,4428.74271,Unimproved
ALB,Albania,total,Drinking water,2019,3.02509,87274.1339,Unimproved
ALB,Albania,rural,Drinking water,2019,3.70461,41437.83163,Unimproved
ALB,Albania,urban,Drinking water,2019,2.59481,45836.31157,Unimproved
ALB,Albania,rural,Sanitation,2020,99.28128,1080305.41546,At least basic
ALB,Albania,rural,Drinking water,2020,94.09136,1023832.53079,At least basic
ALB,Albania,urban,Drinking water,2020,95.66381,1706477.81289,At least basic
ALB,Albania,total,Sanitation,2020,41.26182,1185020.54013,Basic service
ALB,Albania,urban,Sanitation,2020,48.58596,866689.96547,Basic service
ALB,Albania,total,Drinking water,2020,24.3935,700570.1358,Basic service
ALB,Albania,total,Sanitation,2020,0.57195,16426.17959,Limited service
ALB,Albania,rural,Sanitation,2020,0.71872,7820.58454,Limited service
ALB,Albania,urban,Sanitation,2020,0.48242,8605.59521,Limited service
ALB,Albania,total,Drinking water,2020,1.88466,54126.45558,Limited service
ALB,Albania,rural,Drinking water,2020,2.30526,25084.18735,Limited service
ALB,Albania,urban,Drinking water,2020,1.62809,29042.26873,Limited service
ALB,Albania,total,Sanitation,2020,0,0,Open defecation
ALB,Albania,rural,Sanitation,2020,0,0,Open defecation
ALB,Albania,urban,Sanitation,2020,0,0,Open defecation
ALB,Albania,total,Drinking water,2020,0,0,Surface water
ALB,Albania,rural,Drinking water,2020,0,0,Surface water
ALB,Albania,urban,Drinking water,2020,0,0,Surface water
ALB,Albania,total,Sanitation,2020,58.03697,1666795.05517,Safely managed service
ALB,Albania,urban,Sanitation,2020,50.72352,904820.30891,Safely managed service
ALB,Albania,total,Drinking water,2020,70.67454,2029740.18941,Safely managed service
ALB,Albania,total,Sanitation,2020,0.12926,3712.17899,Unimproved
ALB,Albania,rural,Sanitation,2020,0,0,Unimproved
ALB,Albania,urban,Sanitation,2020,0.2081,3712.15848,Unimproved
ALB,Albania,total,Drinking water,2020,3.04731,87517.21998,Unimproved
ALB,Albania,rural,Drinking water,2020,3.60338,39209.28186,Unimproved
ALB,Albania,urban,Drinking water,2020,2.7081,48307.91838,Unimproved
ALB,Albania,rural,Sanitation,2021,99.28128,1047664.11351,At least basic
ALB,Albania,rural,Drinking water,2021,94.09136,992897.55046,At least basic
ALB,Albania,urban,Drinking water,2021,95.66381,1716578.57184,At least basic
ALB,Albania,total,Sanitation,2021,38.31054,1091710.42633,Basic service
ALB,Albania,urban,Sanitation,2021,45.31784,813177.25871,Basic service
ALB,Albania,total,Drinking water,2021,24.37572,694619.02213,Basic service
ALB,Albania,total,Sanitation,2021,0.56993,16240.81888,Limited service
ALB,Albania,rural,Sanitation,2021,0.71872,7584.28649,Limited service
ALB,Albania,urban,Sanitation,2021,0.48242,8656.53231,Limited service
ALB,Albania,total,Drinking water,2021,1.87885,53540.44371,Limited service
ALB,Albania,rural,Drinking water,2021,2.30526,24326.27156,Limited service
ALB,Albania,urban,Drinking water,2021,1.62809,29214.17191,Limited service
ALB,Albania,total,Sanitation,2021,0,0,Open defecation
ALB,Albania,rural,Sanitation,2021,0,0,Open defecation
ALB,Albania,urban,Sanitation,2021,0,0,Open defecation
ALB,Albania,total,Drinking water,2021,0,0,Surface water
ALB,Albania,rural,Drinking water,2021,0,0,Surface water
ALB,Albania,urban,Drinking water,2021,0,0,Surface water
ALB,Albania,total,Sanitation,2021,60.9885,1737949.60247,Safely managed service
ALB,Albania,urban,Sanitation,2021,53.99164,968818.69317,Safely managed service
ALB,Albania,total,Drinking water,2021,70.7058,2014857.11638,Safely managed service
ALB,Albania,total,Sanitation,2021,0.13104,3734.12123,Unimproved
ALB,Albania,rural,Sanitation,2021,0,0,Unimproved
ALB,Albania,urban,Sanitation,2021,0.2081,3734.131,Unimproved
ALB,Albania,total,Drinking water,2021,3.03963,86618.42486,Unimproved
ALB,Albania,rural,Drinking water,2021,3.60338,38024.57799,Unimproved
ALB,Albania,urban,Drinking water,2021,2.7081,48593.85625,Unimproved
ALB,Albania,rural,Sanitation,2022,99.28128,1016265.41605,At least basic
ALB,Albania,rural,Drinking water,2022,94.09136,963140.21756,At least basic
ALB,Albania,urban,Drinking water,2022,95.66381,1725761.34088,At least basic
ALB,Albania,total,Sanitation,2022,35.36742,1000052.00287,Basic service
ALB,Albania,urban,Sanitation,2022,42.06706,758883.67882,Basic service
ALB,Albania,total,Drinking water,2022,24.3585,688762.77344,Basic service
ALB,Albania,total,Sanitation,2022,0.56797,16059.82384,Limited service
ALB,Albania,rural,Sanitation,2022,0.71872,7356.98395,Limited service
ALB,Albania,urban,Sanitation,2022,0.48242,8702.84009,Limited service
ALB,Albania,total,Drinking water,2022,1.87323,52967.65979,Limited service
ALB,Albania,rural,Drinking water,2022,2.30526,23597.20846,Limited service
ALB,Albania,urban,Drinking water,2022,1.62809,29370.45196,Limited service
ALB,Albania,total,Sanitation,2022,0,0,Open defecation
ALB,Albania,rural,Sanitation,2022,0,0,Open defecation
ALB,Albania,urban,Sanitation,2022,0,0,Open defecation
ALB,Albania,total,Drinking water,2022,0,0,Surface water
ALB,Albania,rural,Drinking water,2022,0,0,Surface water
ALB,Albania,urban,Drinking water,2022,0,0,Surface water
ALB,Albania,total,Sanitation,2022,63.93185,1807742.03423,Safely managed service
ALB,Albania,urban,Sanitation,2022,57.24242,1032644.99132,Safely managed service
ALB,Albania,total,Drinking water,2022,70.73607,2000138.74994,Safely managed service
ALB,Albania,total,Sanitation,2022,0.13277,3754.13538,Unimproved
ALB,Albania,rural,Sanitation,2022,0,0,Unimproved
ALB,Albania,urban,Sanitation,2022,0.2081,3754.10658,Unimproved
ALB,Albania,total,Drinking water,2022,3.0322,85738.80895,Unimproved
ALB,Albania,rural,Drinking water,2022,3.60338,36884.97398,Unimproved
ALB,Albania,urban,Drinking water,2022,2.7081,48853.80716,Unimproved
ALB,Albania,rural,Sanitation,2023,99.28128,988088.4954,At least basic
ALB,Albania,rural,Drinking water,2023,94.09136,936436.24332,At least basic
ALB,Albania,urban,Drinking water,2023,95.66381,1737650.34341,At least basic
ALB,Albania,total,Sanitation,2023,32.69939,919394.15273,Basic service
ALB,Albania,urban,Sanitation,2023,39.01929,708751.73724,Basic service
ALB,Albania,total,Drinking water,2023,24.34181,684407.77795,Basic service
ALB,Albania,total,Sanitation,2023,0.56607,15915.79962,Limited service
ALB,Albania,rural,Sanitation,2023,0.71872,7153.0046,Limited service
ALB,Albania,urban,Sanitation,2023,0.48242,8762.79513,Limited service
ALB,Albania,total,Drinking water,2023,1.86779,52515.74208,Limited service
ALB,Albania,rural,Drinking water,2023,2.30526,22942.95352,Limited service
ALB,Albania,urban,Drinking water,2023,1.62809,29572.78896,Limited service
ALB,Albania,total,Sanitation,2023,0,0,Open defecation
ALB,Albania,rural,Sanitation,2023,0,0,Open defecation
ALB,Albania,urban,Sanitation,2023,0,0,Open defecation
ALB,Albania,total,Drinking water,2023,0,0,Surface water
ALB,Albania,rural,Drinking water,2023,0,0,Surface water
ALB,Albania,urban,Drinking water,2023,0,0,Surface water
ALB,Albania,total,Sanitation,2023,66.6001,1872565.04054,Safely managed service
ALB,Albania,urban,Sanitation,2023,60.29018,1095119.0138,Safely managed service
ALB,Albania,total,Drinking water,2023,70.76539,1989678.75377,Safely managed service
ALB,Albania,total,Sanitation,2023,0.13444,3780.00077,Unimproved
ALB,Albania,rural,Sanitation,2023,0,0,Unimproved
ALB,Albania,urban,Sanitation,2023,0.2081,3779.96913,Unimproved
ALB,Albania,total,Drinking water,2023,3.025,85052.70181,Unimproved
ALB,Albania,rural,Drinking water,2023,3.60338,35862.30316,Unimproved
ALB,Albania,urban,Drinking water,2023,2.7081,49190.36763,Unimproved
ALB,Albania,rural,Sanitation,2024,99.28128,959562.50176,At least basic
ALB,Albania,rural,Drinking water,2024,94.09136,909401.44386,At least basic
ALB,Albania,urban,Drinking water,2024,95.66381,1746109.41573,At least basic
ALB,Albania,total,Sanitation,2024,30.02138,838126.31133,Basic service
ALB,Albania,urban,Sanitation,2024,35.97842,656698.27446,Basic service
ALB,Albania,total,Drinking water,2024,24.32569,679116.13358,Basic service
ALB,Albania,total,Sanitation,2024,0.56423,15751.95177,Limited service
ALB,Albania,rural,Sanitation,2024,0.71872,6946.49824,Limited service
ALB,Albania,urban,Sanitation,2024,0.48242,8805.45338,Limited service
ALB,Albania,total,Drinking water,2024,1.86253,51997.34627,Limited service
ALB,Albania,rural,Drinking water,2024,2.30526,22280.59327,Limited service
ALB,Albania,urban,Drinking water,2024,1.62809,29716.75254,Limited service
ALB,Albania,total,Sanitation,2024,0,0,Open defecation
ALB,Albania,rural,Sanitation,2024,0,0,Open defecation
ALB,Albania,urban,Sanitation,2024,0,0,Open defecation
ALB,Albania,total,Drinking water,2024,0,0,Surface water
ALB,Albania,rural,Drinking water,2024,0,0,Surface water
ALB,Albania,urban,Drinking water,2024,0,0,Surface water
ALB,Albania,total,Sanitation,2024,69.27834,1934088.37987,Safely managed service
ALB,Albania,urban,Sanitation,2024,63.33106,1155953.92991,Safely managed service
ALB,Albania,total,Drinking water,2024,70.79374,1976394.75473,Safely managed service
ALB,Albania,total,Sanitation,2024,0.13606,3798.35575,Unimproved
ALB,Albania,rural,Sanitation,2024,0,0,Unimproved
ALB,Albania,urban,Sanitation,2024,0.2081,3798.37043,Unimproved
ALB,Albania,total,Drinking water,2024,3.01805,84256.78064,Unimproved
ALB,Albania,rural,Drinking water,2024,3.60338,34826.96287,Unimproved
ALB,Albania,urban,Drinking water,2024,2.7081,49429.83173,Unimproved
AND,Andorra,rural,Drinking water,2019,100,9189.1143,At least basic
AND,Andorra,urban,Drinking water,2019,100,67284.883,At least basic
AND,Andorra,total,Sanitation,2019,0,0,Basic service
AND,Andorra,rural,Sanitation,2019,0,0,Basic service
AND,Andorra,urban,Sanitation,2019,0,0,Basic service
AND,Andorra,total,Drinking water,2019,9.36,7157.96322,Basic service
AND,Andorra,total,Sanitation,2019,0,0,Limited service
AND,Andorra,rural,Sanitation,2019,0,0,Limited service
AND,Andorra,urban,Sanitation,2019,0,0,Limited service
AND,Andorra,total,Drinking water,2019,0,0,Limited service
AND,Andorra,rural,Drinking water,2019,0,0,Limited service
AND,Andorra,urban,Drinking water,2019,0,0,Limited service
AND,Andorra,total,Sanitation,2019,0,0,Open defecation
AND,Andorra,rural,Sanitation,2019,0,0,Open defecation
AND,Andorra,urban,Sanitation,2019,0,0,Open defecation
AND,Andorra,total,Drinking water,2019,0,0,Surface water
AND,Andorra,rural,Drinking water,2019,0,0,Surface water
AND,Andorra,urban,Drinking water,2019,0,0,Surface water
AND,Andorra,total,Sanitation,2019,100,76474,Safely managed service
AND,Andorra,rural,Sanitation,2019,100,9189.1143,Safely managed service
AND,Andorra,urban,Sanitation,2019,100,67284.883,Safely managed service
AND,Andorra,total,Drinking water,2019,90.64,69316.03704,Safely managed service
AND,Andorra,total,Sanitation,2019,0,0,Unimproved
AND,Andorra,rural,Sanitation,2019,0,0,Unimproved
AND,Andorra,urban,Sanitation,2019,0,0,Unimproved
AND,Andorra,total,Drinking water,2019,0,0,Unimproved
AND,Andorra,rural,Drinking water,2019,0,0,Unimproved
AND,Andorra,urban,Drinking water,2019,0,0,Unimproved
AND,Andorra,rural,Drinking water,2020,100,9350.6006,At least basic
AND,Andorra,urban,Drinking water,2020,100,68029.398,At least basic
AND,Andorra,total,Sanitation,2020,0,0,Basic service
AND,Andorra,rural,Sanitation,2020,0,0,Basic service
AND,Andorra,urban,Sanitation,2020,0,0,Basic service
AND,Andorra,total,Drinking water,2020,9.36,7242.76773,Basic service
